Specimen_ID,Phase_Abbreviation,Phase,SiO2_percent,TiO2_percent,Al2O3_percent,Cr2O3_percent,Fe2O3_percent,x_FeO_percent,MnO_percent,MgO_percent,CaO_percent,Na2O_percent,K2O_percent,P2O5_percent,Loss_On_Ignition,Cu_ppm,Ni_ppm,Co_ppm,Zn_ppm,V_ppm,Sources_And_Methods,Additional_Notes
RS-CMP-063,BULK,Bulk,40.1,0.14,2.93,0.52,0,14.29,0.34,25.01,1.88,0.84,0.07,0.2,0,0,0,0,0,0,"Dodd, et. al., Geochimica et Cosmochimica Acta, 1967,31,p921            ",Krymka Meteorite                                                        
