Specimen_ID,Phase_Abbreviation,Phase,SiO2_percent,TiO2_percent,Al2O3_percent,Cr2O3_percent,Fe2O3_percent,x_FeO_percent,MnO_percent,MgO_percent,CaO_percent,Na2O_percent,K2O_percent,P2O5_percent,Loss_On_Ignition,Cu_ppm,Ni_ppm,Co_ppm,Zn_ppm,V_ppm,Sources_And_Methods,Additional_Notes
RS-CMP-048,BULK,Bulk,36.63,0.1,2.46,0.6,0,8.66,0.29,23.39,1.83,0.91,0.12,0.38,0,0,0,0,0,0,"Meteoritika 1977, 36, p46                                               ",Gorlovka meteorite                                                      
