Specimen_ID,Phase_Abbreviation,Phase,SiO2_percent,TiO2_percent,Al2O3_percent,Cr2O3_percent,Fe2O3_percent,x_FeO_percent,MnO_percent,MgO_percent,CaO_percent,Na2O_percent,K2O_percent,P2O5_percent,Loss_On_Ignition,Cu_ppm,Ni_ppm,Co_ppm,Zn_ppm,V_ppm,Sources_And_Methods,Additional_Notes
MH-JFB-021,BULK,Bulk,23.94,0,1.12,0,25.68,5.92,1.64,24.52,1.26,0,0,0.46,0,0,0,0,0,0,"Pop. Astron., 1948, 56, p385                                            ",Cavour Meteorite  (soluble silicates)                                   
