Specimen_ID,Phase_Abbreviation,Phase,SiO2_percent,TiO2_percent,Al2O3_percent,Cr2O3_percent,Fe2O3_percent,x_FeO_percent,MnO_percent,MgO_percent,CaO_percent,Na2O_percent,K2O_percent,P2O5_percent,Loss_On_Ignition,Cu_ppm,Ni_ppm,Co_ppm,Zn_ppm,V_ppm,Sources_And_Methods,Additional_Notes
MA-ATB-041,BULK,Bulk,44.84,0.14,2.56,0.62,0,20.95,0.36,27.86,1.97,0.01,0.15,0.48,0,0,0,0,0,0,,"H2O-: 0.1~0.18%, H2O+: 0.04~0.48%"
